Claim_ID,Customer_ID,Vehicle_ID,Claim_Date,Claim_Amount,Claim_Type
699,16060,16060,2025-07-14,10000,1
700,16066,16066,2025-02-14,10000,1
701,16079,16079,2025-06-21,10000,1
702,16100,16100,2025-03-21,10000,1
703,16108,16108,2025-05-14,10000,1
704,16172,16172,2025-05-21,10000,1
705,16208,16208,2025-02-14,10000,1
706,16230,16230,2025-08-28,10000,1
707,16263,16263,2025-02-21,10000,1
708,16278,16278,2025-12-21,10000,1
709,16316,16316,2025-11-21,10000,1
710,16355,16355,2025-04-07,10000,1
711,16364,16364,2025-01-28,10000,1
712,16508,16508,2025-08-07,10000,1
713,16509,16509,2025-06-14,10000,1
714,16520,16520,2025-11-28,10000,1
715,16524,16524,2025-07-28,10000,1
716,16572,16572,2025-04-28,10000,1
717,16578,16578,2025-09-14,10000,1
718,16647,16647,2025-06-21,10000,1
719,16657,16657,2025-11-28,10000,1
720,16705,16705,2025-05-07,10000,1
721,16737,16737,2025-01-14,10000,1
722,16749,16749,2025-05-28,10000,1
723,16765,16765,2025-09-28,10000,1
724,16767,16767,2025-04-28,10000,1
725,16791,16791,2025-12-28,10000,1
726,16821,16821,2025-04-28,10000,1
727,16852,16852,2025-08-21,10000,1
728,16868,16868,2025-08-07,10000,1
729,16884,16884,2025-08-14,10000,1
730,16886,16886,2025-10-14,10000,1
731,16891,16891,2025-02-07,10000,1
732,16918,16918,2025-09-07,10000,1
733,16943,16943,2025-04-28,10000,1
734,16966,16966,2025-12-28,10000,1
735,16977,16977,2025-04-21,10000,1
736,16991,16991,2025-08-07,10000,1
737,17008,17008,2025-02-28,10000,1
738,17012,17012,2025-06-28,10000,1
739,17014,17014,2025-05-14,10000,1
740,17053,17053,2025-02-28,10000,1
741,17067,17067,2025-08-07,10000,1
742,17071,17071,2025-09-14,10000,1
743,17117,17117,2025-03-07,10000,1
744,17153,17153,2025-02-14,10000,1
745,17157,17157,2025-06-21,10000,1
746,17191,17191,2025-04-21,10000,1
747,17196,17196,2025-03-07,10000,1
748,17197,17197,2025-06-14,10000,1
749,17302,17302,2025-11-21,10000,1
750,17352,17352,2025-03-07,10000,1
751,17360,17360,2025-10-28,10000,1
752,17380,17380,2025-01-07,10000,1
753,17400,17400,2025-11-07,10000,1
754,17405,17405,2025-09-21,10000,1
755,17434,17434,2025-10-21,10000,1
756,17494,17494,2025-08-21,10000,1
757,17511,17511,2025-05-14,10000,1
758,17538,17538,2025-05-21,10000,1
759,17561,17561,2025-04-28,10000,1
760,17565,17565,2025-05-14,10000,1
761,17644,17644,2025-10-07,10000,1
762,17650,17650,2025-12-28,10000,1
763,17677,17677,2025-05-28,10000,1
764,17695,17695,2025-11-21,10000,1
765,17721,17721,2025-03-07,10000,1
766,17729,17729,2025-12-21,10000,1
767,17747,17747,2025-10-07,10000,1
768,17759,17759,2025-11-28,10000,1
769,17762,17762,2025-07-07,10000,1
770,17782,17782,2025-06-28,10000,1
771,17801,17801,2025-10-14,10000,1
772,17818,17818,2025-08-07,10000,1
773,17868,17868,2025-06-07,10000,1
774,17948,17948,2025-04-21,10000,1
775,17950,17950,2025-09-14,10000,1
776,17988,17988,2025-11-07,10000,1
777,18004,18004,2025-11-28,10000,1
778,18029,18029,2025-04-14,10000,1
779,18058,18058,2025-09-21,10000,1
780,18060,18060,2025-10-21,10000,1
781,18075,18075,2025-09-07,10000,1
782,18079,18079,2025-11-07,10000,1
783,18090,18090,2025-03-21,10000,1
784,18109,18109,2025-08-14,10000,1
785,18116,18116,2025-10-14,10000,1
786,18171,18171,2025-09-28,10000,1
787,18183,18183,2025-04-21,10000,1
788,18202,18202,2025-09-07,10000,1
789,18207,18207,2025-11-21,10000,1
790,18236,18236,2025-08-07,10000,1
791,18252,18252,2025-09-28,10000,1
792,18255,18255,2025-08-07,10000,1
793,18266,18266,2025-03-21,10000,1
794,18279,18279,2025-03-21,10000,1
795,18301,18301,2025-03-14,10000,1
796,18314,18314,2025-04-21,10000,1
797,18326,18326,2025-10-28,10000,1
798,18362,18362,2025-09-21,10000,1
799,18380,18380,2025-04-14,10000,1
800,18382,18382,2025-07-14,10000,1
801,18411,18411,2025-09-21,10000,1
802,18422,18422,2025-06-21,10000,1
803,18467,18467,2025-02-28,10000,1
804,18498,18498,2025-04-07,10000,1
805,18534,18534,2025-11-14,10000,1
806,18613,18613,2025-09-07,10000,1
807,18616,18616,2025-05-21,10000,1
808,18674,18674,2025-07-21,10000,1
809,18709,18709,2025-03-21,10000,1
810,18716,18716,2025-05-14,10000,1
811,18732,18732,2025-01-21,10000,1
812,18756,18756,2025-06-07,10000,1
813,18760,18760,2025-12-28,10000,1
814,18776,18776,2025-07-14,10000,1
815,18826,18826,2025-04-28,10000,1
816,18829,18829,2025-11-14,10000,1
817,18833,18833,2025-04-14,10000,1
818,18861,18861,2025-09-21,10000,1
819,18881,18881,2025-09-28,10000,1
820,18888,18888,2025-07-21,10000,1
821,18905,18905,2025-02-14,10000,1
822,18937,18937,2025-07-28,10000,1
823,18995,18995,2025-07-14,10000,1
824,19023,19023,2025-01-07,10000,1
825,19046,19046,2025-03-07,10000,1
826,19048,19048,2025-04-28,10000,1
827,19094,19094,2025-09-07,10000,1
828,19095,19095,2025-04-07,10000,1
829,19115,19115,2025-10-28,10000,1
830,19134,19134,2025-02-28,10000,1
831,19167,19167,2025-11-14,10000,1
832,19195,19195,2025-06-28,10000,1
833,19203,19203,2025-03-21,10000,1
834,19212,19212,2025-06-14,10000,1
835,19213,19213,2025-10-21,10000,1
836,19324,19324,2025-12-14,10000,1
837,19329,19329,2025-04-14,10000,1
838,19330,19330,2025-05-14,10000,1
839,19333,19333,2025-09-28,10000,1
840,19374,19374,2025-09-07,10000,1
841,19428,19428,2025-11-28,10000,1
842,19444,19444,2025-08-07,10000,1
843,19445,19445,2025-02-28,10000,1
844,19454,19454,2025-11-14,10000,1
845,19461,19461,2025-06-14,10000,1
846,19547,19547,2025-02-21,10000,1
847,19549,19549,2025-12-07,10000,1
848,19568,19568,2025-10-14,10000,1
849,19573,19573,2025-07-07,10000,1
850,19660,19660,2025-01-28,10000,1
851,19707,19707,2025-08-21,10000,1
852,19713,19713,2025-05-14,10000,1
853,19752,19752,2025-09-21,10000,1
854,19768,19768,2025-05-21,10000,1
855,19796,19796,2025-11-21,10000,1
856,19803,19803,2025-08-14,10000,1
857,19812,19812,2025-05-21,10000,1
858,19867,19867,2025-10-07,10000,1
859,19869,19869,2025-09-21,10000,1
860,19887,19887,2025-04-21,10000,1
861,19947,19947,2025-05-21,10000,1
862,19989,19989,2025-04-28,10000,1
863,20000,20000,2025-10-21,10000,1
864,20003,20003,2025-10-14,10000,1
865,20028,20028,2025-06-21,10000,1
866,20058,20058,2025-01-07,10000,1
867,20064,20064,2025-03-21,10000,1
868,20110,20110,2025-10-14,10000,1
869,20138,20138,2025-05-07,10000,1
870,20141,20141,2025-05-14,10000,1
871,20231,20231,2025-02-21,10000,1
872,20249,20249,2025-01-28,10000,1
873,20257,20257,2025-12-14,10000,1
874,20302,20302,2025-12-21,10000,1
875,20324,20324,2025-08-28,10000,1
876,20331,20331,2025-06-28,10000,1
877,20350,20350,2025-06-28,10000,1
878,20368,20368,2025-04-07,10000,1
879,20421,20421,2025-06-21,10000,1
880,20431,20431,2025-06-28,10000,1
881,20453,20453,2025-04-21,10000,1
882,20468,20468,2025-08-07,10000,1
883,20470,20470,2025-09-07,10000,1
884,20493,20493,2025-01-14,10000,1
885,20529,20529,2025-08-14,10000,1
886,20562,20562,2025-11-21,10000,1
887,20571,20571,2025-11-21,10000,1
888,20574,20574,2025-04-07,10000,1
889,20600,20600,2025-05-07,10000,1
890,20605,20605,2025-03-07,10000,1
891,20640,20640,2025-11-21,10000,1
892,20642,20642,2025-08-28,10000,1
893,20712,20712,2025-11-21,10000,1
894,20716,20716,2025-04-14,10000,1
895,20721,20721,2025-06-21,10000,1
896,20744,20744,2025-05-28,10000,1
897,20770,20770,2025-09-14,10000,1
898,20854,20854,2025-05-28,10000,1
899,20857,20857,2025-01-21,10000,1
900,20862,20862,2025-02-14,10000,1
901,20912,20912,2025-03-14,10000,1
902,20916,20916,2025-07-28,10000,1
903,20935,20935,2025-06-28,10000,1
904,20970,20970,2025-07-14,10000,1
905,20981,20981,2025-01-14,10000,1
906,20989,20989,2025-03-07,10000,1
907,21026,21026,2025-04-14,10000,1
908,21029,21029,2025-07-21,10000,1
909,21035,21035,2025-06-28,10000,1
910,21063,21063,2025-06-14,10000,1
911,21076,21076,2025-02-07,10000,1
912,21110,21110,2025-05-14,10000,1
913,21163,21163,2025-11-14,10000,1
914,21229,21229,2025-09-28,10000,1
915,21347,21347,2025-06-21,10000,1
916,21350,21350,2025-12-28,10000,1
917,21359,21359,2025-07-28,10000,1
918,21370,21370,2025-11-14,10000,1
919,21393,21393,2025-01-28,10000,1
920,21398,21398,2025-02-14,10000,1
921,21529,21529,2025-06-21,10000,1
922,21538,21538,2025-08-21,10000,1
923,21622,21622,2025-10-21,10000,1
924,21637,21637,2025-03-07,10000,1
925,21644,21644,2025-04-07,10000,1
926,21645,21645,2025-02-28,10000,1
927,21646,21646,2025-06-28,10000,1
928,21681,21681,2025-07-28,10000,1
929,21688,21688,2025-12-28,10000,1
930,21691,21691,2025-11-21,10000,1
931,21695,21695,2025-07-21,10000,1
932,21731,21731,2025-03-21,10000,1
933,21747,21747,2025-02-28,10000,1
934,21751,21751,2025-12-14,10000,1
935,21764,21764,2025-07-21,10000,1
936,21791,21791,2025-07-21,10000,1
937,21801,21801,2025-01-28,10000,1
938,21887,21887,2025-01-14,10000,1
939,21952,21952,2025-10-07,10000,1
940,22045,22045,2025-04-14,10000,1
941,22090,22090,2025-05-28,10000,1
942,22102,22102,2025-11-07,10000,1
943,22127,22127,2025-01-21,10000,1
944,22131,22131,2025-06-21,10000,1
945,22157,22157,2025-06-07,10000,1
946,22174,22174,2025-06-07,10000,1
947,22201,22201,2025-02-28,10000,1
948,22284,22284,2025-05-07,10000,1
949,22294,22294,2025-05-21,10000,1
950,22304,22304,2025-10-28,10000,1
951,22308,22308,2025-04-07,10000,1
952,22332,22332,2025-06-21,10000,1
953,22378,22378,2025-09-21,10000,1
954,22404,22404,2025-12-28,10000,1
955,22450,22450,2025-08-21,10000,1
956,22490,22490,2025-09-21,10000,1
957,22499,22499,2025-02-28,10000,1
958,22523,22523,2025-10-14,10000,1
959,22578,22578,2025-08-28,10000,1
960,22588,22588,2025-01-28,10000,1
961,22618,22618,2025-06-14,10000,1
962,22622,22622,2025-09-21,10000,1
963,22642,22642,2025-08-28,10000,1
964,22724,22724,2025-01-14,10000,1
965,22742,22742,2025-07-14,10000,1
966,22755,22755,2025-03-21,10000,1
967,22764,22764,2025-12-14,10000,1
968,22834,22834,2025-02-28,10000,1
969,22848,22848,2025-07-21,10000,1
970,22876,22876,2025-02-07,10000,1
971,22877,22877,2025-05-07,10000,1
972,22917,22917,2025-12-28,10000,1
973,22943,22943,2025-07-14,10000,1
974,22950,22950,2025-08-14,10000,1
975,22972,22972,2025-01-07,10000,1
976,23022,23022,2025-07-07,10000,1
977,23027,23027,2025-12-07,10000,1
978,23066,23066,2025-03-14,10000,1
979,23073,23073,2025-09-28,10000,1
980,23084,23084,2025-07-14,10000,1
981,23086,23086,2025-11-21,10000,1
982,23091,23091,2025-12-07,10000,1
983,23110,23110,2025-05-14,10000,1
984,23123,23123,2025-08-14,10000,1
985,23126,23126,2025-05-28,10000,1
986,23135,23135,2025-09-07,10000,1
987,23138,23138,2025-09-21,10000,1
988,23232,23232,2025-06-21,10000,1
989,23267,23267,2025-11-14,10000,1
990,23313,23313,2025-03-21,10000,1
991,23335,23335,2025-07-28,10000,1
992,23350,23350,2025-08-14,10000,1
993,23361,23361,2025-04-28,10000,1
994,23444,23444,2025-03-07,10000,1
995,23452,23452,2025-01-28,10000,1
996,23484,23484,2025-12-21,10000,1
997,23488,23488,2025-02-07,10000,1
998,23522,23522,2025-09-14,10000,1
999,23533,23533,2025-09-28,10000,1
1000,23534,23534,2025-10-14,10000,1
1001,23553,23553,2025-11-14,10000,1
1002,23574,23574,2025-09-21,10000,1
1003,23607,23607,2025-03-14,10000,1
1004,23636,23636,2025-12-21,10000,1
1005,23787,23787,2025-09-14,10000,1
1006,23799,23799,2025-07-21,10000,1
1007,23823,23823,2025-09-21,10000,1
1008,23825,23825,2025-12-07,10000,1
1009,23844,23844,2025-02-28,10000,1
1010,23848,23848,2025-06-21,10000,1
1011,23934,23934,2025-01-21,10000,1
1012,23994,23994,2025-02-21,10000,1
1013,24060,24060,2025-07-14,10000,1
1014,24062,24062,2025-12-21,10000,1
1015,24080,24080,2025-01-07,10000,1
1016,24085,24085,2025-01-14,10000,1
1017,24098,24098,2025-08-28,10000,1
1018,24140,24140,2025-09-07,10000,1
1019,24143,24143,2025-02-07,10000,1
1020,24160,24160,2025-06-28,10000,1
1021,24242,24242,2025-07-14,10000,1
1022,24309,24309,2025-04-28,10000,1
1023,24328,24328,2025-06-21,10000,1
1024,24351,24351,2025-08-21,10000,1
1025,24409,24409,2025-04-14,10000,1
1026,24410,24410,2025-08-28,10000,1
1027,24442,24442,2025-01-14,10000,1
1028,24456,24456,2025-06-14,10000,1
1029,24511,24511,2025-01-14,10000,1
1030,24514,24514,2025-12-28,10000,1
1031,24520,24520,2025-11-14,10000,1
1032,24537,24537,2025-12-14,10000,1
1033,24564,24564,2025-02-21,10000,1
1034,24571,24571,2025-09-14,10000,1
1035,24587,24587,2025-02-14,10000,1
1036,24622,24622,2025-05-14,10000,1
1037,24680,24680,2025-03-14,10000,1
1038,24704,24704,2025-05-07,10000,1
1039,24721,24721,2025-11-28,10000,1
1040,24737,24737,2025-10-14,10000,1
1041,24764,24764,2025-02-07,10000,1
1042,24784,24784,2025-05-07,10000,1
1043,24799,24799,2025-12-14,10000,1
1044,24818,24818,2025-06-21,10000,1
1045,24920,24920,2025-11-07,10000,1
1046,24932,24932,2025-11-07,10000,1
1047,25020,25020,2025-10-21,10000,1
1048,25108,25108,2025-12-28,10000,1
1049,25123,25123,2025-02-21,10000,1
1050,25137,25137,2025-02-14,10000,1
1051,25157,25157,2025-06-28,10000,1
1052,25175,25175,2025-02-28,10000,1
1053,25225,25225,2025-08-28,10000,1
1054,25296,25296,2025-08-14,10000,1
1055,25297,25297,2025-11-28,10000,1
1056,25301,25301,2025-02-21,10000,1
1057,25341,25341,2025-12-14,10000,1
1058,25418,25418,2025-10-21,10000,1
1059,25452,25452,2025-09-28,10000,1
1060,25485,25485,2025-12-07,10000,1
1061,25525,25525,2025-06-21,10000,1
1062,25526,25526,2025-03-07,10000,1
1063,25528,25528,2025-04-28,10000,1
1064,25636,25636,2025-12-21,10000,1
1065,25669,25669,2025-11-07,10000,1
1066,25701,25701,2025-04-28,10000,1
1067,25730,25730,2025-03-21,10000,1
1068,25735,25735,2025-04-07,10000,1
1069,25745,25745,2025-03-28,10000,1
1070,25749,25749,2025-12-28,10000,1
1071,25781,25781,2025-02-28,10000,1
1072,25827,25827,2025-05-14,10000,1
1073,25878,25878,2025-08-28,10000,1
1074,25897,25897,2025-01-28,10000,1
1075,25921,25921,2025-05-14,10000,1
1076,25932,25932,2025-06-28,10000,1
1077,25975,25975,2025-05-28,10000,1
1078,26028,26028,2025-04-28,10000,1
1079,26048,26048,2025-01-14,10000,1
1080,26050,26050,2025-04-21,10000,1
1081,26051,26051,2025-03-14,10000,1
1082,26072,26072,2025-12-28,10000,1
1083,26137,26137,2025-12-21,10000,1
1084,26158,26158,2025-09-28,10000,1
1085,26164,26164,2025-12-07,10000,1
1086,26173,26173,2025-10-21,10000,1
1087,26189,26189,2025-06-28,10000,1
1088,26213,26213,2025-12-28,10000,1
1089,26247,26247,2025-01-28,10000,1
1090,26296,26296,2025-11-14,10000,1
1091,26347,26347,2025-11-21,10000,1
1092,26400,26400,2025-10-14,10000,1
1093,26414,26414,2025-10-28,10000,1
1094,26466,26466,2025-11-21,10000,1
1095,26498,26498,2025-01-28,10000,1
1096,26556,26556,2025-02-21,10000,1
1097,26567,26567,2025-05-21,10000,1
1098,26648,26648,2025-01-21,10000,1
1099,26661,26661,2025-11-14,10000,1
1100,26686,26686,2025-01-14,10000,1
1101,26694,26694,2025-01-07,10000,1
1102,26697,26697,2025-10-21,10000,1
1103,26752,26752,2025-06-28,10000,1
1104,26780,26780,2025-10-21,10000,1
1105,26792,26792,2025-10-21,10000,1
1106,26815,26815,2025-03-14,10000,1
1107,26824,26824,2025-01-21,10000,1
1108,26853,26853,2025-08-14,10000,1
1109,26870,26870,2025-09-21,10000,1
1110,26886,26886,2025-08-14,10000,1
1111,26922,26922,2025-03-14,10000,1
1112,26950,26950,2025-07-14,10000,1
1113,26980,26980,2025-07-07,10000,1
1114,26988,26988,2025-01-28,10000,1
1115,26989,26989,2025-08-07,10000,1
1116,27009,27009,2025-05-14,10000,1
1117,27030,27030,2025-12-28,10000,1
1118,27033,27033,2025-02-28,10000,1
1119,27055,27055,2025-08-14,10000,1
1120,27082,27082,2025-12-14,10000,1
1121,27084,27084,2025-05-21,10000,1
1122,27089,27089,2025-03-07,10000,1
1123,27123,27123,2025-01-21,10000,1
1124,27145,27145,2025-05-21,10000,1
1125,27159,27159,2025-12-14,10000,1
1126,27185,27185,2025-10-28,10000,1
1127,27209,27209,2025-02-21,10000,1
1128,27224,27224,2025-11-28,10000,1
1129,27235,27235,2025-06-07,10000,1
1130,27245,27245,2025-02-14,10000,1
1131,27285,27285,2025-12-07,10000,1
1132,27295,27295,2025-05-14,10000,1
1133,27367,27367,2025-06-28,10000,1
1134,27412,27412,2025-04-21,10000,1
1135,27421,27421,2025-04-14,10000,1
1136,27428,27428,2025-02-21,10000,1
1137,27429,27429,2025-06-21,10000,1
1138,27447,27447,2025-05-07,10000,1
1139,27460,27460,2025-01-21,10000,1
1140,27467,27467,2025-08-14,10000,1
1141,27499,27499,2025-03-14,10000,1
1142,27545,27545,2025-02-21,10000,1
1143,27593,27593,2025-07-07,10000,1
1144,27600,27600,2025-07-21,10000,1
1145,27612,27612,2025-06-07,10000,1
1146,27636,27636,2025-06-07,10000,1
1147,27651,27651,2025-02-28,10000,1
1148,27659,27659,2025-07-14,10000,1
1149,27660,27660,2025-08-21,10000,1
1150,27688,27688,2025-03-21,10000,1
1151,27700,27700,2025-11-28,10000,1
1152,27731,27731,2025-12-21,10000,1
1153,27797,27797,2025-04-14,10000,1
1154,27818,27818,2025-01-14,10000,1
1155,27820,27820,2025-08-07,10000,1
1156,27834,27834,2025-12-14,10000,1
1157,27863,27863,2025-06-14,10000,1
1158,27929,27929,2025-11-28,10000,1
1159,27934,27934,2025-09-28,10000,1
1160,27936,27936,2025-04-28,10000,1
1161,27940,27940,2025-07-07,10000,1
1162,27942,27942,2025-09-07,10000,1
1163,27966,27966,2025-12-14,10000,1
1164,27967,27967,2025-07-28,10000,1
1165,27969,27969,2025-10-28,10000,1
1166,27985,27985,2025-09-28,10000,1
1167,28001,28001,2025-02-14,10000,1
1168,28033,28033,2025-01-07,10000,1
1169,28041,28041,2025-06-07,10000,1
1170,28092,28092,2025-02-21,10000,1
1171,28115,28115,2025-02-07,10000,1
1172,28121,28121,2025-09-14,10000,1
1173,28127,28127,2025-07-21,10000,1
1174,28134,28134,2025-01-21,10000,1
1175,28149,28149,2025-12-14,10000,1
1176,28155,28155,2025-01-28,10000,1
1177,28180,28180,2025-03-28,10000,1
1178,28181,28181,2025-12-28,10000,1
1179,28195,28195,2025-09-14,10000,1
1180,28321,28321,2025-05-07,10000,1
1181,28322,28322,2025-11-21,10000,1
1182,28339,28339,2025-09-07,10000,1
1183,28365,28365,2025-07-07,10000,1
1184,28384,28384,2025-04-21,10000,1
1185,28394,28394,2025-04-21,10000,1
1186,28409,28409,2025-09-14,10000,1
1187,28420,28420,2025-01-21,10000,1
1188,28443,28443,2025-12-28,10000,1
1189,28456,28456,2025-11-21,10000,1
1190,28463,28463,2025-02-07,10000,1
1191,28491,28491,2025-04-21,10000,1
1192,28500,28500,2025-06-21,10000,1
1193,28534,28534,2025-09-28,10000,1
1194,28536,28536,2025-03-07,10000,1
1195,28602,28602,2025-09-07,10000,1
1196,28644,28644,2025-09-07,10000,1
1197,28645,28645,2025-11-14,10000,1
1198,28701,28701,2025-12-21,10000,1
1199,28733,28733,2025-02-21,10000,1
1200,28750,28750,2025-04-28,10000,1
1201,28786,28786,2025-10-07,10000,1
1202,28791,28791,2025-09-28,10000,1
1203,28813,28813,2025-05-07,10000,1
1204,28839,28839,2025-03-14,10000,1
1205,28844,28844,2025-02-14,10000,1
1206,28917,28917,2025-02-21,10000,1
1207,28957,28957,2025-02-07,10000,1
1208,28967,28967,2025-09-07,10000,1
1209,28997,28997,2025-11-28,10000,1
1210,29026,29026,2025-05-28,10000,1
1211,29030,29030,2025-02-28,10000,1
1212,29046,29046,2025-12-21,10000,1
1213,29138,29138,2025-04-14,10000,1
1214,29139,29139,2025-02-28,10000,1
1215,29155,29155,2025-09-21,10000,1
1216,29215,29215,2025-07-21,10000,1
1217,29234,29234,2025-10-21,10000,1
1218,29274,29274,2025-02-07,10000,1
1219,29286,29286,2025-05-28,10000,1
1220,29303,29303,2025-10-14,10000,1
1221,29328,29328,2025-06-14,10000,1
1222,29357,29357,2025-10-21,10000,1
1223,29376,29376,2025-06-14,10000,1
1224,29382,29382,2025-10-07,10000,1
1225,29384,29384,2025-09-14,10000,1
1226,29401,29401,2025-09-21,10000,1
1227,29416,29416,2025-02-21,10000,1
1228,29444,29444,2025-06-14,10000,1
1229,29464,29464,2025-12-21,10000,1
1230,29491,29491,2025-05-07,10000,1
1231,29509,29509,2025-07-21,10000,1
1232,29512,29512,2025-03-28,10000,1
1233,29563,29563,2025-03-21,10000,1
1234,29586,29586,2025-06-07,10000,1
1235,29612,29612,2025-02-07,10000,1
1236,29630,29630,2025-05-07,10000,1
1237,29689,29689,2025-08-07,10000,1
1238,29699,29699,2025-11-14,10000,1
1239,29720,29720,2025-10-28,10000,1
1240,29733,29733,2025-03-14,10000,1
1241,29738,29738,2025-12-14,10000,1
1242,29748,29748,2025-02-28,10000,1
1243,29750,29750,2025-12-14,10000,1
1244,29761,29761,2025-09-14,10000,1
1245,29775,29775,2025-11-28,10000,1
1246,29782,29782,2025-09-28,10000,1
1247,29785,29785,2025-11-28,10000,1
1248,29795,29795,2025-10-21,10000,1
1249,29811,29811,2025-09-21,10000,1
1250,29817,29817,2025-02-21,10000,1
1251,29923,29923,2025-06-21,10000,1
1252,30004,30004,2025-08-14,10000,1
1253,30039,30039,2025-08-21,10000,1
1254,30061,30061,2025-03-07,10000,1
1255,30080,30080,2025-01-28,10000,1
1256,30168,30168,2025-06-28,10000,1
1257,30269,30269,2025-10-14,10000,1
1258,30294,30294,2025-02-14,10000,1
1259,30345,30345,2025-11-28,10000,1
1260,30372,30372,2025-02-14,10000,1
1261,30373,30373,2025-01-28,10000,1
1262,30379,30379,2025-01-14,10000,1
1263,30415,30415,2025-06-21,10000,1
1264,30428,30428,2025-03-07,10000,1
1265,30474,30474,2025-04-07,10000,1
1266,30488,30488,2025-12-21,10000,1
1267,30492,30492,2025-04-07,10000,1
1268,30502,30502,2025-07-21,10000,1
1269,30511,30511,2025-02-14,10000,1
